ax,ay,az
2.00,1.71,-2.00
2.00,1.79,-1.72
0.85,2.00,1.82
-0.59,1.95,2.00
-1.58,1.13,2.00
-2.00,0.03,2.00
-2.00,-0.07,1.49
-1.72,0.24,0.50
-0.12,-0.01,-2.00
1.52,0.64,-2.00
1.98,1.56,-2.00
2.00,1.82,-2.00
1.71,2.00,0.78
-0.35,2.00,2.00
-1.26,1.40,2.00
-2.00,0.24,2.00
-2.00,-0.18,1.66
-1.93,0.13,0.88
-0.73,0.18,-1.28
1.33,0.42,-2.00
1.71,1.46,-2.00
2.00,1.78,-2.00
2.00,1.91,-0.62
0.12,2.00,2.00
-0.87,1.65,2.00
-1.88,0.65,2.00
-2.00,-0.11,1.93
-2.00,0.08,1.21
-1.24,0.29,-0.39
0.73,0.16,-2.00
1.59,1.19,-2.00
2.00,1.69,-2.00
2.00,1.80,-1.62
0.71,2.00,1.94
-0.61,1.92,2.00
-1.70,1.00,2.00
-2.00,-0.06,2.00
-2.00,0.11,1.61
-1.55,0.20,0.13
0.29,0.06,-2.00
1.57,0.94,-2.00
2.00,1.57,-2.00
2.00,1.76,-2.00
1.00,2.00,1.62
-0.52,1.99,2.00
-1.56,1.12,2.00
-2.00,-0.02,2.00
-2.00,-0.04,1.52
-1.64,0.28,0.45
0.08,0.00,-2.00
1.55,0.80,-2.00
2.00,1.56,-2.00
2.00,1.78,-2.00
1.22,2.00,1.42
-0.45,2.00,2.00
-1.47,1.21,2.00
-2.00,0.05,2.00
-2.00,0.00,1.79
-1.74,0.23,0.51
-0.11,0.05,-2.00
1.62,0.67,-2.00
2.00,1.51,-2.00
2.00,1.78,-2.00
1.75,2.00,0.68
-0.30,2.00,2.00
-1.15,1.44,2.00
-2.00,0.31,2.00
-2.00,-0.17,1.73
-2.00,0.16,1.18
-1.12,0.26,-0.51
0.67,0.16,-2.00
1.58,1.08,-2.00
2.00,1.63,-2.00
2.00,1.86,-2.00
1.56,2.00,1.00
-0.35,2.00,2.00
-2.00,-0.21,1.68
-1.97,0.11,1.02
-1.09,0.26,-0.63
0.76,0.19,-2.00
1.61,1.14,-2.00
2.00,1.66,-2.00
2.00,1.83,-2.00
1.31,2.00,1.30
-0.41,2.00,2.00
-1.31,1.36,2.00
-2.00,0.21,2.00
-2.00,-0.13,1.81
-1.95,0.12,0.88
-0.92,0.21,-0.92
1.01,0.30,-2.00
1.62,1.26,-2.00
2.00,1.75,-2.00
2.00,1.83,-2.00
1.30,2.00,1.31
-0.38,2.00,2.00
-1.21,1.37,2.00
-2.00,0.32,2.00
-2.00,-0.22,1.73
-2.00,0.06,1.21
-1.43,0.28,-0.04
0.18,0.06,-2.00
1.57,0.68,-2.00
1.79,1.55,-2.00
2.00,1.87,-2.00
2.00,1.87,-0.82
0.49,2.00,2.00
-0.64,1.90,2.00
-1.47,1.16,2.00
-2.00,0.07,2.00
-2.00,-0.21,1.67
-1.98,0.09,1.03
-1.23,0.29,-0.37
0.41,0.07,-2.00
1.57,0.77,-2.00
1.85,1.59,-2.00
2.00,1.85,-2.00
2.00,1.86,-1.05
0.76,2.00,1.88
-0.53,2.00,2.00
-1.39,1.28,2.00
-2.00,0.19,2.00
-2.00,-0.22,1.68
-2.00,0.07,1.15
-1.42,0.30,-0.08
0.19,0.04,-2.00
1.56,0.68,-2.00
1.85,1.55,-2.00
2.00,1.81,-2.00
2.00,1.92,-0.45
0.25,2.00,2.00
-0.69,1.80,2.00
-1.69,0.93,2.00
-2.00,-0.07,2.00
-2.00,-0.12,1.53
-1.83,0.25,0.75
-0.44,0.15,-1.60
1.36,0.45,-2.00
1.72,1.45,-2.00
2.00,1.78,-2.00
2.00,1.82,-1.23
0.60,2.00,2.00
-0.64,1.90,2.00
-1.62,1.03,2.00
-2.00,-0.03,2.00
-2.00,-0.05,1.49
-1.69,0.27,0.47
-0.05,0.03,-2.00
1.60,0.70,-2.00
2.00,1.56,-2.00
2.00,1.78,-2.00
1.56,2.00,1.02
-0.40,2.00,2.00
-1.38,1.30,2.00
-2.00,0.10,2.00
-2.00,-0.12,1.62
-1.83,0.19,0.69
-0.24,0.05,-1.91
1.51,0.62,-2.00
1.93,1.51,-2.00
2.00,1.80,-2.00
1.74,2.00,0.72
-0.32,2.00,2.00
-1.23,1.42,2.00
-2.00,0.23,2.00
-2.00,-0.19,1.69
-1.89,0.17,0.90
-0.76,0.18,-1.23
1.27,0.41,-2.00
1.69,1.45,-2.00
2.00,1.81,-2.00
2.00,1.89,-0.79
0.17,2.00,2.00
-0.81,1.68,2.00
-1.88,0.75,2.00
-2.00,-0.12,1.94
-2.00,0.05,1.26
-1.40,0.28,-0.12
0.54,0.11,-2.00
1.56,1.03,-2.00
2.00,1.66,-2.00
2.00,1.78,-1.96
0.98,2.00,1.71
-0.52,2.00,2.00
-1.56,1.14,2.00
-2.00,0.02,2.00
-2.00,-0.06,1.69
-1.84,0.19,0.64
-0.33,0.10,-1.70
1.47,0.55,-2.00
1.86,1.48,-2.00
2.00,1.79,-2.00
2.00,1.90,-0.51
0.14,2.00,2.00
-0.81,1.70,2.00
-1.82,0.80,2.00
-2.00,-0.15,1.91
-2.00,0.06,1.50
-1.57,0.22,0.25
0.08,0.04,-2.00
1.60,0.69,-2.00
1.99,1.57,-2.00
2.00,1.76,-2.00
2.00,1.97,-0.10
0.02,2.00,2.00
-0.81,1.69,2.00
-1.73,0.77,2.00
-1.62,0.23,0.29
-0.02,0.05,-2.00
1.61,0.62,-2.00
1.87,1.53,-2.00
2.00,1.83,-2.00
2.00,1.90,-0.72
0.32,2.00,2.00
-0.66,1.88,2.00
-1.59,1.09,2.00
-2.00,-0.01,2.00
-2.00,-0.17,1.59
-1.86,0.16,0.80
-0.79,0.22,-1.12
1.11,0.35,-2.00
1.63,1.29,-2.00
2.00,1.72,-2.00
2.00,1.77,-2.00
1.21,2.00,1.40
-0.38,2.00,2.00
-1.26,1.40,2.00
-2.00,0.24,2.00
-2.00,-0.25,1.69
-2.00,0.09,1.07
-1.11,0.31,-0.55
0.72,0.18,-2.00
1.61,1.17,-2.00
2.00,1.66,-2.00
2.00,1.81,-2.00
1.28,2.00,1.36
-0.41,2.00,2.00
-1.32,1.37,2.00
-2.00,0.20,2.00
-2.00,-0.19,1.68
-2.00,0.18,1.06
-1.03,0.30,-0.66
0.75,0.18,-2.00
1.59,1.13,-2.00
2.00,1.67,-2.00
2.00,1.84,-2.00
1.44,2.00,1.17
-0.37,2.00,2.00
-1.28,1.40,2.00
-2.00,0.25,2.00
-2.00,-0.21,1.66
-1.97,0.16,1.01
-0.91,0.25,-0.89
1.01,0.30,-2.00
1.58,1.33,-2.00
2.00,1.73,-2.00
2.00,1.81,-1.40
0.64,2.00,1.94
-0.65,1.89,2.00
-1.62,1.09,2.00
-2.00,-0.02,2.00
-2.00,-0.09,1.52
-1.77,0.25,0.61
-0.27,0.08,-1.86
1.40,0.52,-2.00
1.80,1.51,-2.00
2.00,1.83,-2.00
2.00,1.91,-0.54
0.13,2.00,2.00
-0.78,1.71,2.00
-1.83,0.82,2.00
-2.00,-0.16,1.94
-2.00,-0.03,1.38
-1.65,0.23,0.27
-0.05,0.01,-2.00
1.58,0.65,-2.00
1.88,1.58,-2.00
2.00,1.83,-2.00
2.00,1.92,-0.42
0.18,2.00,2.00
-0.74,1.74,2.00
-1.73,0.96,2.00
-2.00,-0.06,2.00
-2.00,-0.10,1.51
-1.80,0.20,0.60
-0.37,0.10,-1.71
1.39,0.50,-2.00
1.76,1.54,-2.00
2.00,1.81,-2.00
2.00,1.80,-1.33
0.75,2.00,1.89
-0.52,2.00,2.00
-1.42,1.25,2.00
-2.00,0.14,2.00
-2.00,-0.20,1.75
-2.00,0.09,1.04
-1.16,0.33,-0.40
0.59,0.09,-2.00
1.56,0.98,-2.00
2.00,1.58,-2.00
2.00,1.87,-2.00
1.87,2.00,0.25
-0.06,2.00,2.00
-0.92,1.59,2.00
-1.79,0.76,2.00
-2.00,-0.13,1.95
-2.00,-0.03,1.67
-1.89,0.23,0.79
-0.55,0.12,-1.47
1.24,0.37,-2.00
1.59,1.36,-2.00
2.00,1.73,-2.00
2.00,1.85,-2.00
1.72,2.00,0.60
-0.12,2.00,2.00
-0.84,1.64,2.00
-1.69,0.93,2.00
-2.00,-0.02,2.00
-2.00,-0.14,1.63
-1.96,0.19,0.97
-0.96,0.21,-0.87
0.78,0.17,-2.00
1.58,1.11,-2.00
2.00,1.67,-2.00
2.00,1.80,-2.00
1.98,2.00,0.06
0.06,2.00,2.00
-0.75,1.72,2.00
-1.63,1.02,2.00
-2.00,0.02,2.00
-2.00,-0.14,1.69
-1.99,0.15,1.00
-1.14,0.25,-0.53
0.58,0.09,-2.00
1.56,0.93,-2.00
2.00,1.61,-2.00
2.00,1.85,-2.00
-0.83,1.63,2.00
-1.70,0.91,2.00
-2.00,-0.09,2.00
-2.00,-0.19,1.59
-2.00,0.13,0.96
-1.07,0.27,-0.64
0.60,0.10,-2.00
1.57,0.87,-2.00
1.96,1.60,-2.00
2.00,1.87,-2.00
2.00,1.87,-0.76
0.47,2.00,2.00
-0.63,1.92,2.00
-1.49,1.21,2.00
-2.00,0.06,2.00
-2.00,-0.26,1.56
-1.97,0.16,1.00
-1.02,0.26,-0.73
0.77,0.21,-2.00
1.60,1.13,-2.00
2.00,1.65,-2.00
2.00,1.80,-2.00
1.55,2.00,1.01
-0.35,2.00,2.00
-1.17,1.47,2.00
-2.00,0.36,2.00
-2.00,-0.18,1.76
-2.00,0.10,1.11
-1.16,0.30,-0.51
0.72,0.16,-2.00
1.62,1.17,-2.00
2.00,1.68,-2.00
2.00,1.80,-2.00
1.05,2.00,1.54
-0.45,2.00,2.00
-1.48,1.28,2.00
-2.00,0.05,2.00
-2.00,-0.16,1.60
-1.87,0.21,0.74
-0.39,0.13,-1.68
1.45,0.56,-2.00
1.83,1.51,-2.00
2.00,1.78,-2.00
2.00,1.94,-0.26
-0.01,2.00,2.00
-0.95,1.61,2.00
-1.90,0.62,2.00
-2.00,-0.15,1.85
-2.00,0.09,1.24
-1.34,0.29,-0.30
0.64,0.14,-2.00
1.60,1.15,-2.00
2.00,1.65,-2.00
2.00,1.78,-1.99
1.00,2.00,1.61
-0.52,2.00,2.00
-1.47,1.26,2.00
-2.00,0.08,2.00
-2.00,-0.14,1.60
-1.91,0.17,0.87
-0.70,0.17,-1.27
1.26,0.38,-2.00
1.67,1.46,-2.00
2.00,1.77,-2.00
2.00,1.78,-1.56
0.87,2.00,1.79
-0.51,2.00,2.00
-1.42,1.29,2.00
-2.00,0.17,2.00
-2.00,-0.27,1.64
-2.00,0.13,1.08
-1.15,0.27,-0.47
0.64,0.13,-2.00
1.61,1.02,-2.00
2.00,1.60,-2.00
2.00,1.79,-2.00
1.90,2.00,0.19
-0.02,2.00,2.00
-0.83,1.67,2.00
-1.73,0.90,2.00
-2.00,-0.04,2.00
-2.00,-0.14,1.57
-1.89,0.14,0.76
-0.73,0.23,-1.21
1.07,0.32,-2.00
1.59,1.26,-2.00
2.00,1.72,-2.00
2.00,1.80,-2.00
1.65,2.00,0.76
-0.23,2.00,2.00
-1.03,1.55,2.00
-1.85,0.63,2.00
-2.00,-0.16,1.98
-2.00,-0.01,1.36
-1.68,0.29,0.50
-0.12,0.02,-2.00
1.49,0.58,-2.00
1.79,1.58,-2.00
2.00,1.80,-2.00
2.00,1.81,-1.19
0.65,2.00,1.97
-0.60,1.94,2.00
-1.45,1.20,2.00
-2.00,0.09,2.00
-2.00,-0.09,1.84
-2.00,0.18,1.06
-0.97,0.29,-0.72
0.86,0.25,-2.00
1.62,1.14,-2.00
2.00,1.71,-2.00
2.00,1.77,-2.00
1.40,2.00,1.20
-0.35,2.00,2.00
-1.19,1.45,2.00
-2.00,0.26,2.00
-2.00,-0.14,1.89
-2.00,0.03,1.03
-1.19,0.30,-0.41
0.66,0.15,-2.00
1.58,1.04,-2.00
2.00,1.64,-2.00
2.00,1.82,-2.00
1.62,2.00,0.88
-0.30,2.00,2.00
-1.10,1.54,2.00
-1.93,0.46,2.00
-2.00,-0.14,1.92
-2.00,-0.02,1.26
-1.56,0.28,0.22
0.16,0.03,-2.00
2.00,1.83,-2.00
1.97,1.96,0.01
0.03,2.00,2.00
-0.77,1.65,2.00
-1.72,0.89,2.00
-2.00,-0.08,2.00
-2.00,-0.06,1.73
-1.91,0.22,0.92
-0.75,0.22,-1.15
1.03,0.32,-2.00
1.58,1.26,-2.00
2.00,1.66,-2.00
2.00,1.80,-2.00
1.73,2.00,0.68
-0.20,2.00,2.00
-0.96,1.56,2.00
-1.85,0.71,2.00
-2.00,-0.15,2.00
-2.00,-0.00,1.55
-1.80,0.26,0.61
-0.38,0.15,-1.60
1.35,0.46,-2.00
1.62,1.40,-2.00
2.00,1.76,-2.00
2.00,1.80,-2.00
1.38,2.00,1.18
-0.38,2.00,2.00
-1.13,1.49,2.00
-1.93,0.48,2.00
-2.00,-0.23,1.76
-2.00,0.05,1.30
-1.59,0.22,0.22
0.00,0.06,-2.00
1.59,0.65,-2.00
1.86,1.55,-2.00
2.00,1.79,-2.00
2.00,1.92,-0.60
0.21,2.00,2.00
-0.72,1.78,2.00
-1.72,0.94,2.00
-2.00,-0.06,2.00
-2.00,-0.11,1.48
-1.81,0.27,0.66
-0.32,0.13,-1.74
1.38,0.50,-2.00
1.73,1.49,-2.00
2.00,1.79,-2.00
2.00,1.81,-1.03
0.46,2.00,2.00
-0.63,1.89,2.00
-1.63,1.05,2.00
-2.00,-0.07,2.00
-2.00,-0.11,1.57
-1.85,0.23,0.74
-0.46,0.17,-1.53
1.38,0.50,-2.00
1.73,1.51,-2.00
2.00,1.77,-2.00
2.00,1.83,-1.07
0.48,2.00,2.00
-0.65,1.86,2.00
-1.64,1.08,2.00
-2.00,-0.03,2.00
-2.00,-0.10,1.53
-1.82,0.23,0.72
-0.46,0.19,-1.50
1.32,0.45,-2.00
1.65,1.44,-2.00
2.00,1.75,-2.00
2.00,1.78,-1.35
0.77,2.00,1.88
-0.56,2.00,2.00
-1.48,1.19,2.00
-2.00,0.04,2.00
-2.00,-0.20,1.61
-1.93,0.14,0.92
-0.90,0.28,-0.85
0.91,0.27,-2.00
1.58,1.23,-2.00
2.00,1.67,-2.00
2.00,1.80,-2.00
1.24,2.00,1.42
-0.40,2.00,2.00
-1.39,1.33,2.00
-2.00,0.14,2.00
-2.00,-0.19,1.60
-1.88,0.16,0.85
-0.66,0.22,-1.32
1.28,0.43,-2.00
1.69,1.43,-2.00
2.00,1.80,-2.00
2.00,1.93,-0.60
0.13,2.00,2.00
-0.89,1.65,2.00
-1.90,0.71,2.00
-2.00,-0.18,1.82
-2.00,0.06,1.27
-1.42,0.31,-0.06
0.47,0.08,-2.00
1.55,0.96,-2.00
2.00,1.58,-2.00
2.00,1.79,-2.00
1.33,2.00,1.29
-0.41,2.00,2.00
-1.44,1.28,2.00
-2.00,0.10,2.00
-2.00,-0.16,1.58
-1.83,0.21,0.78
-0.45,0.15,-1.58
1.37,0.52,-2.00
1.82,1.45,-2.00
2.00,1.76,-2.00
1.93,2.00,0.24
-0.16,2.00,2.00
-1.20,1.43,2.00
-2.00,0.25,2.00
-2.00,-0.20,1.65
-1.86,0.21,0.85
-0.44,0.13,-1.65
1.41,0.55,-2.00
1.87,1.50,-2.00
2.00,1.75,-2.00
1.61,2.00,0.98
-0.38,2.00,2.00
-1.51,1.25,2.00
-2.00,0.01,2.00
-2.00,-0.01,1.60
-1.62,0.28,0.38
0.20,0.03,-2.00
1.49,0.92,-2.00
2.00,1.61,-2.00
-0.48,2.00,2.00
-1.65,1.09,2.00
-2.00,-0.07,2.00
-2.00,0.04,1.42
-1.43,0.33,-0.05
0.66,0.15,-2.00
1.57,1.24,-2.00
2.00,1.66,-2.00
2.00,1.89,-0.76
0.06,2.00,2.00
-1.08,1.52,2.00
-2.00,0.30,2.00
-2.00,-0.14,1.71
-1.83,0.22,0.70
-0.06,0.09,-2.00
1.53,0.83,-2.00
2.00,1.57,-2.00
2.00,1.75,-1.74
0.51,2.00,2.00
-0.74,1.70,2.00
-1.99,0.56,2.00
-2.00,-0.22,1.75
-1.89,0.19,0.96
-0.38,0.16,-1.70
1.53,0.64,-2.00
2.00,1.53,-2.00
2.00,1.70,-2.00
0.78,2.00,1.82
-0.62,1.87,2.00
-1.89,0.80,2.00
-2.00,-0.16,1.92
-2.00,0.14,1.13
-0.79,0.28,-1.11
1.34,0.45,-2.00
1.87,1.43,-2.00
2.00,1.74,-2.00
1.54,2.00,1.07
-0.40,2.00,2.00
-1.59,1.15,2.00
-2.00,-0.06,2.00
-2.00,0.02,1.39
-1.35,0.38,-0.20
0.92,0.25,-2.00
1.71,1.34,-2.00
2.00,1.72,-2.00
1.98,2.00,0.14
-0.23,2.00,2.00
-1.37,1.29,2.00
-2.00,0.05,2.00
-2.00,-0.00,1.62
-1.52,0.36,0.18
0.77,0.18,-2.00
1.70,1.30,-2.00
2.00,1.65,-2.00
2.00,2.00,0.12
-0.25,2.00,2.00
-1.44,1.29,2.00
-2.00,0.04,2.00
-2.00,0.08,1.59
-1.34,0.33,-0.22
0.96,0.26,-2.00
1.69,1.37,-2.00
2.00,1.69,-2.00
1.78,2.00,0.57
-0.35,2.00,2.00
-1.57,1.15,2.00
-2.00,-0.03,2.00
-2.00,0.11,1.32
-1.02,0.29,-0.68
1.26,0.37,-2.00
1.88,1.43,-2.00
2.00,1.71,-2.00
1.11,2.00,1.48
-0.54,1.92,2.00
-1.87,0.83,2.00
-2.00,-0.14,1.85
-1.96,0.16,1.01
-0.43,0.09,-1.70
1.52,0.71,-2.00
2.00,1.55,-2.00
2.00,1.81,-1.47
0.16,2.00,2.00
-1.00,1.55,2.00
-2.00,0.25,2.00
-2.00,-0.09,1.71
-1.59,0.28,0.31
0.69,0.16,-2.00
1.62,1.31,-2.00
2.00,1.66,-2.00
1.65,2.00,0.80
-0.37,2.00,2.00
-1.67,1.01,2.00
-2.00,-0.09,1.94
-2.00,0.27,1.39
-0.62,0.12,-1.44
1.51,0.57,-2.00
2.00,1.56,-2.00
2.00,1.77,-1.73
0.26,2.00,2.00
-1.05,1.53,2.00
-2.00,0.25,2.00
-2.00,0.01,1.84
-1.55,0.32,0.31
0.72,0.20,-2.00
1.61,1.24,-2.00
2.00,1.69,-2.00
1.69,2.00,0.80
-0.39,2.00,2.00
-1.70,0.94,2.00
-2.00,-0.12,1.98
-2.00,0.23,1.35
-0.54,0.20,-1.45
1.51,0.61,-2.00
2.00,1.50,-2.00
2.00,1.80,-1.52
0.15,2.00,2.00
-1.11,1.48,2.00
-2.00,0.14,2.00
-2.00,0.09,1.80
-1.44,0.37,0.04
1.08,0.25,-2.00
1.90,1.31,-2.00
2.00,1.68,-2.00
0.99,2.00,1.64
-0.65,1.76,2.00
-1.98,0.57,2.00
-2.00,-0.07,1.97
-1.90,0.27,0.85
0.19,0.03,-2.00
1.60,1.07,-2.00
0.40,2.00,2.00
-0.90,1.56,2.00
-2.00,0.39,2.00
-2.00,0.00,1.94
-1.76,0.31,0.65
0.46,0.03,-2.00
1.65,1.16,-2.00
2.00,1.71,-2.00
2.00,2.00,0.02
-0.24,2.00,2.00
-1.36,1.31,2.00
-2.00,0.13,2.00
-2.00,0.10,1.74
-1.51,0.32,0.12
0.77,0.15,-2.00
1.70,1.28,-2.00
2.00,1.73,-2.00
2.00,2.00,-0.10
-0.18,2.00,2.00
-1.27,1.35,2.00
-2.00,0.13,2.00
-2.00,0.02,1.84
-1.64,0.32,0.47
0.46,0.05,-2.00
1.64,1.10,-2.00
2.00,1.69,-2.00
2.00,1.91,-0.66
-0.06,2.00,2.00
-1.17,1.43,2.00
-2.00,0.20,2.00
-2.00,-0.08,1.78
-1.77,0.27,0.55
0.33,0.03,-2.00
1.63,1.09,-2.00
2.00,1.69,-2.00
2.00,1.90,-0.77
-0.04,2.00,2.00
-1.15,1.49,2.00
-2.00,0.25,2.00
-2.00,-0.05,1.75
-1.78,0.26,0.60
0.21,0.03,-2.00
1.61,1.01,-2.00
2.00,1.67,-2.00
2.00,1.82,-1.09
0.09,2.00,2.00
-1.02,1.58,2.00
-2.00,0.35,2.00
-2.00,-0.10,1.86
-1.95,0.30,0.95
-0.09,-0.02,-2.00
1.59,0.82,-2.00
2.00,1.61,-2.00
2.00,1.74,-1.83
0.47,2.00,2.00
-0.76,1.65,2.00
-1.91,0.58,2.00
-2.00,-0.15,1.87
-2.00,0.21,1.16
-0.50,0.10,-1.62
1.53,0.56,-2.00
2.00,1.52,-2.00
2.00,1.79,-2.00
1.06,2.00,1.61
-0.52,1.93,2.00
-1.68,0.97,2.00
-2.00,-0.11,2.00
-2.00,0.18,1.54
-1.12,0.28,-0.60
1.13,0.30,-2.00
1.80,1.36,-2.00
2.00,1.71,-2.00
1.88,2.00,0.34
-0.30,2.00,2.00
-1.42,1.24,2.00
-2.00,0.04,2.00
-2.00,0.11,1.83
-1.59,0.32,0.32
0.61,0.11,-2.00
1.64,1.21,-2.00
2.00,1.78,-2.00
2.00,1.93,-0.44
-0.07,2.00,2.00
-1.16,1.39,2.00
-2.00,0.17,2.00
-2.00,0.03,1.86
-1.71,0.32,0.58
0.33,0.05,-2.00
1.61,1.05,-2.00
2.00,1.63,-2.00
2.00,1.90,-0.96
0.06,2.00,2.00
-1.06,1.48,2.00
-2.00,0.25,2.00
-2.00,-0.02,1.95
-1.87,0.31,0.80
0.16,0.05,-2.00
1.62,0.98,-2.00
2.00,1.65,-2.00
2.00,1.85,-1.03
0.04,2.00,2.00
-1.13,1.45,2.00
-2.00,0.17,2.00
-2.00,0.02,1.94
-1.65,0.30,0.45
0.62,0.10,-2.00
1.69,1.21,-2.00
2.00,1.68,-2.00
1.97,2.00,0.26
-0.29,2.00,2.00
-1.49,1.19,2.00
-2.00,0.02,2.00
-2.00,0.20,1.66
-1.20,0.28,-0.45
1.12,0.27,-2.00
1.83,1.37,-2.00
2.00,1.72,-2.00
1.79,2.00,0.60
-0.32,2.00,2.00
-1.44,1.21,2.00
-2.00,0.02,2.00
-2.00,0.10,1.77
-1.51,0.28,0.07
0.70,0.18,-2.00
1.61,1.21,-2.00
2.00,1.70,-2.00
2.00,1.92,-0.52
-0.06,2.00,2.00
-1.15,1.44,2.00
-2.00,0.21,2.00
-0.51,0.13,-1.61
1.51,0.56,-2.00
2.00,1.57,-2.00
2.00,1.72,-2.00
0.89,2.00,1.69
-0.61,1.88,2.00
-1.85,0.85,2.00
-2.00,-0.10,1.92
-2.00,0.14,1.11
-0.80,0.22,-1.16
1.38,0.50,-2.00
1.94,1.50,-2.00
2.00,1.74,-2.00
1.20,2.00,1.43
-0.48,1.96,2.00
-1.68,1.01,2.00
-2.00,-0.07,2.00
-2.00,0.08,1.32
-1.18,0.29,-0.46
1.08,0.28,-2.00
1.74,1.39,-2.00
2.00,1.72,-2.00
1.91,2.00,0.24
-0.25,2.00,2.00
-1.33,1.36,2.00
-2.00,0.09,2.00
-2.00,-0.06,1.64
-1.64,0.29,0.41
0.51,0.06,-2.00
1.65,1.15,-2.00
2.00,1.64,-2.00
2.00,1.89,-0.86
0.03,2.00,2.00
